personal_number,first_name,family_name,age,sex,occupation,activity,partner_personal_number,family_id
3377824,Jo,Brock,61,Female,True,,2520818,1003
2384380,Tyler,Eliasson-Gustafsson,25,Male,True,,4191378,44
4779438,Kenneth,Smith-Watkins,19,Male,False,,2403700,1143
9445736,Daniel,Larsson,49,Male,True,,5129192,172
8983443,Ronald,Karlsson,29,Male,True,,1603963,64
1711027,Shawn,Bird,55,Male,True,,7166636,945
8803950,Robert,Engström-Shepherd,15,Male,True,American football,,367
6989916,Kevin,Scott,56,Male,True,,5027502,632
3904586,Rebecca,Scott,29,Female,True,,2498712,632
2835776,Kimberly,Abbott-Ødegård,0,Female,True,,,311
6437183,Benny,Horne-Orr,16,Male,True,American football,,408
3434225,David,Williams,76,Male,True,,1200043,140
6454994,Kerstin,Graham,70,Female,True,,3355605,812
9246760,Anders,Jennings-Mathisen,24,Male,True,,3534152,214
9073703,Wendy,Mathisen,64,Female,True,,3732889,214
6380878,Gunilla,Lowery,54,Female,True,,3524744,79
6191887,Martine,Thompson,79,Female,True,,2499641,40
4045298,Gösta,Baldwin,38,Male,True,,1305928,1110
4607989,Dawn,Lund,58,Female,True,,9814436,895
3217558,Shawn,Esparza-Price,11,Male,True,,,886
3421200,Andre,Jönsson,40,Male,True,,7078254,906
9496118,Michael,Whitaker,79,Male,True,,8489296,726
4231041,Silje,Håkansson,50,Female,True,,4696095,334
3807373,William,Williams,29,Male,True,,3927569,140
8287080,Charlotte,Gundersen-Åkesson,15,Female,True,Basketball,,102
8841816,Sara,Howell,59,Female,True,,6345750,123
8878541,Nils,Smith,56,Male,True,,8122308,18
8265552,Jennifer,Smith,38,Female,True,,4974921,18
8468686,Ingeborg,Rich,78,Female,True,,5309418,684
6454618,Thea,Holmqvist-Holt,6,Female,True,Football,,891
4088245,Ryan,Hernandez,31,Male,True,,6612602,714
3260605,Synnøve,Johansson,75,Female,True,,2518802,17
6439359,Bobby,Olausson,33,Male,True,,8920671,713
7495992,Knut,Valencia,26,Male,True,,8683340,433
8528615,Gustaf,Levine,49,Male,True,,3046910,310
1584061,Kristian,Nilsson,67,Male,True,,9677405,233
6738326,Sharon,Karlsson-Lilja,14,Female,True,Volleyball,,64
2672042,Melissa,Hagen,77,Female,True,,2356526,36
1354243,Alyssa,Nilsson,65,Female,True,,1814635,233
8216730,Jenny,Berntsen-Perry,20,Female,False,,1528082,664
1743989,Alexander,Gross,60,Male,True,,2728936,1130
4274511,Nina,Lopez,39,Female,True,,7382580,474
6465851,Liv,Wood,40,Female,True,,7518413,628
7555580,Noah,Berntsen,64,Male,True,,9839897,664
1923599,Sander,Andersson,79,Male,True,,2535609,96
6758606,Thor,Jacobsen-Jensen,16,Male,True,Football,,31
2611742,Bobby,Smith,42,Male,True,,5515159,18
8883353,Shane,Archer,46,Male,True,,4019227,471
6706132,Erling,Smith,38,Male,True,,3363697,18
1103520,Tone,Andersson,37,Female,True,,9452388,96
8817208,Scott,Bass-Reid,9,Male,True,Basketball,,1106
3890028,Emil,Svendsen,58,Male,True,,1215029,176
2637498,Birgitta,Henriksen,43,Female,True,,6406533,111
8332892,Marie,Guerrero-Kennedy,21,Female,False,,5656794,201
9498978,Roy,Parker,67,Male,True,,6721080,852
2643699,Hunter,Paulsson,66,Male,True,,5511943,1002
9267290,Elise,Osborne,46,Female,True,,5398391,107
9707151,Wenche,Andersson,30,Female,True,,8846165,96
1924441,Thomas,Johansson,55,Male,True,,6535687,17
8093836,Jason,Aronsson,29,Male,True,,5746986,1050
9851862,Linda,Aguirre-Persson,24,Female,False,,9576225,399
2839132,Eva,Nichols,61,Female,True,,9274654,1100
4133982,Bror,Hill-Rose,8,Male,True,Basketball,,486
4126347,Eva,Johansen-Solheim,13,Female,True,Football,,23
5414906,Bradley,Miller-Miller,2,Male,True,,,101
8461590,Allison,Christensen-Johnson,18,Female,False,Football,1534998,86
2001754,Melanie,Olausson-Olsen,11,Female,True,Football,,339
4563449,Rita,Morrow,82,Female,True,,3245522,586
3281744,Elisabet,Danielsson,29,Female,True,,8726562,218
2103573,Lisa,Hardin-Nguyen,18,Female,False,Chess,9473371,284
2883275,Tina,Karlsson-Karlsson,25,Female,True,,4101782,64
1198338,Carl,Wall,76,Male,True,,7911550,717
6391621,Synnøve,Næss,49,Female,True,,3457448,127
8503941,Per,Lawson,37,Male,True,,8577777,704
2892603,Irene,Johansen,71,Female,True,,4625684,414
5466847,Helge,Nordström,40,Male,True,,9135386,224
2911162,Suzanne,Vargas,34,Female,True,,2340254,331
6388228,Rachel,Garcia-Johnsson,22,Female,False,,1299533,222
7799701,Albin,Flores,38,Male,True,,4507733,148
4829500,Knut,Nygård,32,Male,True,,1448839,782
1284707,Rolf,Ali,58,Male,True,,6014879,532
3034296,Michael,Pedersen,29,Male,True,,2943426,191
5624268,Corey,Eriksson,52,Male,True,,8262065,249
9010097,Marianne,Lundin-Mcdonald,11,Female,True,,,19
9233303,Scott,Lilja-Mckee,21,Male,False,,1743678,893
6406607,Anthony,Walker,41,Male,True,,6359338,296
4351996,Ronald,Lindblad,76,Male,True,,5993761,598
9864179,Håvard,Erickson,38,Male,True,,5285284,1066
1062728,Allison,Ahmed,57,Female,True,,1830132,616
9548847,Crystal,Amundsen,26,Female,True,,5257279,114
1324013,Vilhelm,Ellingsen-Garcia,16,Male,True,Football,,222
2455865,Frank,Pierce-Powers,10,Male,True,American football,,539
5831448,David,Danielsen,31,Male,True,,5264681,1006
3132696,Lars,Andersson-Martin,18,Male,False,American football,4197351,96
5217753,Tamara,Johnson-Svendsen,19,Female,False,,1043770,124
5903545,Dawn,Jones,63,Female,False,,3565762,89
5068768,Debbie,Harris-Sparks,5,Female,True,,,57
3612670,David,Ødegård,51,Male,False,,9882024,160
2968737,Ivar,Lindström,38,Male,True,,3031064,683
1932471,Ashley,Pham,48,Female,True,,7628664,993
5162854,Christer,Rodriguez,51,Male,True,,1221745,290
5302954,Annie,Rojas,32,Female,True,,4084364,441
9383628,Hanna,Drake,30,Female,True,,6560325,959
2732740,Petter,Larsson,61,Male,True,,8041526,172
6552850,Kristin,Lindberg,71,Female,True,,4295842,447
7703328,Kristian,Eliassen-Hall,21,Male,True,,7852684,147
9496062,Sigvard,Halvorsen-Morales,14,Male,True,American football,,793
5320363,Ernst,Jordan,73,Male,True,,2840491,832
2196360,Marissa,Booth,36,Female,True,,7456357,961
5730722,Mariah,Andersson,50,Female,True,,5794970,96
6884920,Per,Caldwell,36,Male,True,,7020136,83
2291776,Robert,Brooks-Craig,16,Male,True,Tennis,,870
2675200,Eirik,Edvardsen,52,Male,True,,6579308,511
5794241,Lorraine,Rosario,49,Female,True,,5103891,634
2559452,Vanessa,Hanson-Olsson,22,Female,False,,8785623,25
9952351,Per,Ottosson,44,Male,True,,4992122,822
5968990,Todd,Obrien,65,Male,True,,9351894,721
4520633,Nora,Rodriguez,53,Female,True,,1242725,290
8270651,Grethe,Hardin-Nguyen,14,Female,True,Chess,,284
9539963,Andrew,Jansson,50,Male,True,,8184940,650
8346000,Andrea,Bell,59,Female,True,,1582323,415
9636564,Pamela,Cox,65,Female,True,,7768244,668
9899994,Ragnhild,Gibson,55,Female,True,,3914357,943
9623697,Margareta,Nguyen-Nygård,18,Female,True,Chess,3899673,4
8727586,Kristoffer,Harrell,60,Male,True,,9949642,900
9544205,Else,Sanchez,58,Female,True,,3391253,308
9359358,Frida,Olsson-Tran,6,Female,True,Volleyball,,25
9079438,Lori,Roberts,41,Female,True,,3066423,1067
8916513,Irene,Gundersen,34,Female,True,,4589665,102
3189662,John,Hughes,57,Male,True,,9294401,1063
8447742,Nina,Caldwell-Gomez,23,Female,True,,6092373,763
8543817,Robert,Karlsson,53,Male,True,,7508339,64
9437838,Bente,Horton,74,Female,True,,4337893,1014
7486147,Cathrine,Ødegård,65,Female,True,,6484485,160
9354922,Amanda,Nilsson,75,Female,True,,9551813,233
5884809,Ashley,Boström,80,Female,True,,8659662,356
5462061,James,Brown-Eliassen,3,Male,True,,,215
5076263,Michelle,Miller,54,Female,True,,9086693,101
6844382,Adrian,Cooper,41,Male,True,,2856482,332
7166636,Gun,Bird,70,Female,True,,1711027,945
4345816,Margareta,Hallberg,26,Female,True,,4334585,1036
5027502,Sonja,Scott,80,Female,True,,6989916,632
3167798,Gustaf,Bridges,54,Male,True,,7546731,1129
1200043,Deborah,Williams,65,Female,True,,3434225,140
8005440,Kirsten,Ingram-Pitts,13,Female,True,Basketball,,1137
2538543,Dana,Cardenas-Jönsson,20,Female,True,,2847939,906
8489296,Tove,Whitaker,63,Female,True,,9496118,726
6408904,Pär,Miller-Miller,6,Male,True,Basketball,,101
6187452,Jörgen,Thorsen,67,Male,True,,1702972,54
8279678,Tobias,May-Thorsen,4,Male,True,,,54
9872809,Derek,Magnusson,56,Male,True,,3945388,464
8948254,Johan,Thomas,37,Male,True,,3576665,585
9856098,Else,Frank,54,Female,True,,9503034,702
2613831,Leif,Young,59,Male,True,,6229041,526
2910222,Malin,Thomassen,35,Female,True,,7198361,196
9073054,Inger,Lozano-Olausson,14,Female,True,,,1040
4208655,Thor,Ali-Beck,11,Male,True,Football,,862
6263962,Mark,Jensen,52,Male,True,,6179052,274
9321473,Wyatt,Strand,49,Male,False,,1454087,35
1379505,Niklas,Martinsson,62,Male,True,,6100054,1144
3518787,Marie-Louise,Reed,48,Female,True,,9169783,949
9994876,Michelle,Esparza,42,Female,True,,2800247,886
7747994,Torill,Delgado,40,Female,True,,5767701,658
8816892,Leroy,Shepherd-Thorsen,6,Male,True,Chess,,54
1808113,Michael,Harper,34,Male,True,,8816364,1115
8122308,Linda,Smith,80,Female,True,,8878541,18
9677405,Siri,Nilsson,71,Female,False,,1584061,233
6752474,Elin,Orr,33,Female,True,,4941825,408
6017674,Claes,Kim,52,Male,True,,7655776,255
3675299,John,Mullins,69,Male,True,,1936562,1051
6552176,Birgit,Vik,43,Female,True,,7823574,8
7686206,Jens,Greer-Weeks,5,Male,True,,,264
8481281,Colton,Kristiansen-Morrow,12,Male,True,American football,,777
5401749,Angelica,Miller,48,Female,True,,8665583,101
9304885,Odd,Bailey,79,Male,True,,3890734,109
2728936,Thea,Gross,58,Female,True,,1743989,1130
4549624,Dominique,Thorsen-Washington,11,Female,True,Volleyball,,54
8289948,Anette,Guerrero-Olson,21,Female,True,,1717477,201
5914474,Daniel,Hutchinson,63,Male,True,,5949153,1145
8100458,William,Jackson,68,Male,True,,5216021,3
1915464,Susan,Brown,54,Female,True,,9818970,215
8905318,Carl,Eriksson,56,Male,True,,5695902,249
8715073,Paula,Aas-Rose,7,Female,True,Football,,486
3794793,Leif,Johnson,67,Male,True,,6436150,124
7941006,Derek,Le,65,Male,True,,5948026,1098
7309636,Inger,Mckenzie,26,Female,True,,7839032,774
9839897,Christina,Berntsen,59,Female,False,,7555580,664
2924983,Jørgen,Axelsson-Haynes,23,Male,False,,4304096,278
5537783,Unni,Andersson-Mårtensson,8,Female,True,Basketball,,503
4508564,Jon,Eriksson-Taylor,22,Male,False,,1498549,249
5175124,Henrik,Cooper-Perez,20,Male,False,,3249859,332
8435291,Matthew,Gundersen,34,Male,True,,9018749,102
6395570,Andrea,Eliasson,42,Female,True,,8352083,189
8341634,Iris,Smith,48,Female,True,,8960846,18
7331635,Carly,Holmberg,46,Female,True,,6845905,262
3339270,Emil,Halvorsen,27,Male,True,,3856977,793
9437956,Karina,Haugen-Svendsen,7,Female,True,Chess,,292
4464499,Sigrid,Sundström,53,Female,True,,6525040,99
1663923,Thomas,Larsson,40,Male,True,,1834339,172
5073439,Johannes,Pettersson,30,Male,True,,5905418,16
2535609,Pia,Andersson,70,Female,True,,1923599,96
3365511,Jason,Johnsson,62,Male,True,,7293181,671
1762749,Anton,Bennett,70,Male,True,,7262743,357
8582934,Svea,Mcpherson,47,Female,True,,8314238,1124
1966829,Katelyn,Brown-Kennedy,16,Female,True,,,180
8765984,Joseph,Harrell,59,Male,True,,9093913,900
3324254,Anders,Short-Smith,22,Male,False,,3956953,18
5383327,Line,Stevens,43,Female,True,,4457428,462
9930585,Holly,Lozano-Olausson,11,Female,True,,,1040
1215029,Monique,Svendsen,67,Female,True,,3890028,176
6039138,Thomas,Mccarty-Thompson,16,Male,True,Basketball,,567
6721080,Sarah,Parker,73,Female,True,,9498978,852
5511943,Emma,Paulsson,70,Female,True,,2643699,1002
8278035,Jason,Knight,45,Male,True,,3375382,947
6497952,Brian,Zimmerman,62,Male,True,,6449401,368
2488438,Oskar,Johansson,54,Male,True,,1831488,17
6535687,Maria,Johansson,66,Female,True,,1924441,17
9678027,Ashley,Edvardsen,43,Female,True,,5195106,511
7911550,Makayla,Wall,64,Female,True,,1198338,717
7790099,Shane,Graham,45,Male,True,,9704751,812
8958644,Kjell,Bradshaw,77,Male,True,,2430335,665
9859222,Brenda,Ahmed,46,Female,True,,2016035,616
8081729,Margareta,Bird,45,Female,True,,8356350,945
5020934,Magnus,Carroll,64,Male,True,,5132626,110
6475734,Stein,Schultz,67,Male,True,,3286005,442
7049182,Erica,Morris,51,Female,True,,4846027,564
9652578,Knut,Bennett-Rasmussen,20,Male,True,,5708986,66
2653033,Vincent,Pettersson,45,Male,True,,8928879,16
9223971,Juhani,Henderson,79,Male,True,,8551875,690
4366577,Christopher,Amundsen,62,Male,True,,4134447,114
2613044,Markus,Johnson,66,Male,True,,6231078,124
2318212,Joakim,Mays-Peters,7,Male,True,Basketball,,938
3791410,John,Singh,45,Male,True,,3235338,995
6014879,Mary,Ali,56,Female,True,,1284707,532
5993761,Cynthia,Lindblad,68,Female,True,,4351996,598
6126666,Viktor,Nunez-Silva,9,Male,True,Chess,,617
7873048,Nils,Gomez,69,Male,True,,3040688,763
9262807,Lars,Esparza,50,Male,True,,4075007,886
9175355,Margaretha,Amundsen-Townsend,21,Female,False,,9080917,114
5833011,Thomas,Garcia,32,Male,True,,6202328,222
6326760,Brenda,Persson,29,Female,True,,6128093,53
8712474,Robert,Carroll,49,Male,True,,6493103,110
4340650,Alice,Bäckström-Holland,9,Female,True,Volleyball,,261
1604979,Allison,Holland-Holm,18,Female,False,Basketball,1054817,322
8041526,Molly,Larsson,66,Female,True,,2732740,172
4261694,Gary,Escobar-Johansson,16,Male,True,Volleyball,,392
7862420,Casey,Eide-Johnson,24,Female,True,,4200753,124
5129192,Rita,Salinas,44,Female,True,,9445736,179
1603963,Synnøve,Haugland,48,Female,True,,8983443,21
2840491,Victoria,Jordan,63,Female,True,,5320363,832
6220113,Matthew,Joseph,44,Male,True,,1053636,804
9351894,Maj-Britt,Obrien,65,Female,True,,5968990,721
1305928,Elisabeth,Clark,54,Female,False,,4045298,268
6226208,Dakota,Caldwell-Kristiansen,15,Male,True,Basketball,,777
8816154,Tommy,Jones-Ramirez,18,Male,False,,2124827,89
6658227,Emanuel,Mathisen,43,Male,True,,9917804,214
9417372,Matthew,Bøe,40,Male,True,,4956710,61
1993224,Richard,Johnson,62,Male,True,,5910122,124
7078254,Sarah,Hays,52,Female,True,,3421200,596
8676506,Jan,Schultz,39,Male,True,,7545476,442
2092642,Scott,Berntsen-Orr,19,Male,False,,8084689,664
2993617,Erik,Karlsson-Knutsen,24,Male,False,,3288040,64
9294717,Charles,Clark,52,Male,True,,2465370,268
9803649,Edvin,Byrd,42,Male,True,,4488001,1146
3927569,Elisabeth,Sexton,48,Female,True,,3807373,1076
2150476,Jenny,Andersson-Lindström,19,Female,True,,6646085,96
4424527,David,Ødegård,57,Male,True,,2613564,160
5893979,Kevin,Duke,69,Male,True,,6708393,1147
6612602,Maja,Svendsen,26,Female,True,,4088245,176
3570672,Ronald,Persson,47,Male,True,,9345989,53
6645207,Patrick,Nygård,80,Male,True,,1266486,782
8920671,Samantha,Novak,34,Female,True,,6439359,2
7689015,Ruben,Ward,53,Male,True,,8266122,562
5674201,Alexander,Andersson-Ek,13,Male,True,,,744
8683340,Jamie,Conner,53,Female,True,,7495992,784
6140911,Timothy,Cooper-Thomas,13,Male,True,Tennis,,585
9949642,Laura,Harrell,78,Female,False,,8727586,900
9294401,Louise,Hughes,60,Female,True,,3189662,1063
1702972,Jennifer,Thorsen,65,Female,True,,6187452,54
1090429,Michael,Mclaughlin,59,Male,True,,8420118,603
3046910,Theresa,Carlsson,53,Female,True,,8528615,241
5515159,Linda,Reid,44,Female,True,,2611742,227
8455962,Rune,Engen,70,Male,True,,2701529,421
3945388,Audrey,Magnusson,78,Female,True,,9872809,464
1797853,Benjamin,Gundersen,47,Male,True,,5399568,102
2427053,Ryan,Moore,76,Male,True,,4539141,142
6267878,Roy,Hedman,52,Male,True,,1101270,575
7886494,Johan,Miller,50,Male,True,,9623959,101
4019227,Sarah,Fredriksson,44,Female,True,,8883353,106
9955371,Angela,Myklebust-Vaughn,22,Female,True,,8052547,864
8931151,Rolf,Delgado-Tran,1,Male,True,,,658
1528082,Tor,Edvardsen-Hansson,25,Male,True,,8216730,511
3363697,Kristin,Weeks,48,Female,True,,6706132,264
8089059,Edvin,Moe,38,Male,True,,1932487,327
5746986,Valerie,May,44,Female,True,,8093836,468
3320052,Dennis,Thomas,80,Male,True,,9887916,585
1802133,Jason,Mendoza,36,Male,True,,6816123,159
4047005,Caleb,Flores,44,Male,True,,6939296,148
4258137,Thomas,Cooper-Lundgren,16,Male,True,Tennis,,332
5520880,Peter,Chavez-Svensson,9,Male,True,Football,,561
6229041,Sarah,Young,64,Female,True,,2613831,526
7041993,Georg,Magnusson,51,Male,True,,9582995,464
3332039,Kjell,Mikkelsen,63,Male,True,,3781027,796
5656794,Harry,Johnsson-Morgan,18,Male,False,,8332892,671
7207007,Karl,Horne,52,Male,True,,4298641,903
8577777,Christine,Williams,26,Female,True,,8503941,140
9576225,Lars,Brown-Jenssen,24,Male,False,,9851862,215
2073698,Christopher,Jakobsen-Nygård,4,Male,True,,,782
2242599,Katrina,Garcia-Haugland,16,Female,True,Chess,,21
9135386,Marit,Andersson,31,Female,True,,5466847,96
3661967,Gary,Hudson-Watson,15,Male,True,Tennis,,351
6100054,Meghan,Martinsson,81,Female,False,,1379505,1144
4507733,Ulla,Nguyen,31,Female,True,,7799701,4
1585134,Anita,Stephens-Wright,16,Female,True,Chess,,1131
1534998,Christopher,Jones-Perez,21,Male,False,,8461590,89
6793737,Arne,Karlsson,52,Male,True,,9762782,64
6974762,Cheryl,Anderson-Sweeney,11,Female,True,Tennis,,370
3367114,David,Bradley,70,Male,True,,8056143,889
1313189,Daniel,Bakke,79,Male,True,,1749060,105
7806241,Margareta,Andersson-Lindblad,25,Female,True,,8010958,96
1448839,Louise,Sjögren,44,Female,True,,4829500,610
5823125,Kristian,Martinsen-Ruud,6,Male,True,,,195
1936562,Elisabeth,Mullins,55,Female,True,,3675299,1051
1756421,Bjørn,Thorsen,41,Male,True,,2924312,54
2943426,Siri,Johnson,27,Female,True,,3034296,124
4023961,Ana,Cook-Short,22,Female,False,,3911273,901
4578886,Sigvard,Powell,56,Male,True,,3074208,520
8262065,Gunvor,Nguyen,42,Female,True,,5624268,4
9473371,Patrik,Andreassen-Engström,20,Male,True,,2103573,623
3890734,Sofie,Bailey,58,Female,True,,9304885,109
6359338,Irene,Jönsson,51,Female,True,,6406607,906
5949153,Gerd,Hutchinson,70,Female,True,,5914474,1145
4789678,Deborah,Cervantes-Horne,15,Female,True,Chess,,903
5216021,Anneli,Jackson,64,Female,True,,8100458,3
5695902,Kelsey,Eriksson,57,Female,True,,8905318,249
3506079,Gösta,Hedberg-Ødegård,15,Male,True,American football,,160
1513528,Ola,Hardin,59,Male,True,,6396786,284
5285284,Sara,Vargas,43,Female,True,,9864179,331
1003517,Bertil,Baker,77,Male,True,,8227948,92
7449727,Linda,Harrison-Pettersen,17,Female,True,,,546
6436150,Ebba,Johnson,55,Female,False,,3794793,124
8756669,Tommy,Levine,39,Male,True,,2111540,310
5948026,Melanie,Le,78,Female,True,,7941006,1098
5264681,Stacy,Persson,33,Female,True,,5831448,53
7293181,Lisa,Johnsson,79,Female,True,,3365511,671
7415512,Christer,Campbell,73,Male,True,,1478381,395
9659616,Thomas,Preston,27,Male,True,,2123754,840
7262743,Katherine,Bennett,66,Female,True,,1762749,357
9093913,Kelly,Harrell,82,Female,True,,8765984,900
1877038,William,Eriksson,26,Male,True,,5367549,249
8990564,Erik,Karlsson,43,Male,True,,2868851,64
9882024,Abigail,Ek,49,Female,True,,3612670,744
3031064,Jessica,Andersson,30,Female,True,,2968737,96
3343223,Lauren,Andersson-Jakobsen,4,Female,True,,,492
4101782,Justin,Archer-Lindblad,23,Male,False,,2883275,598
5732682,Karl,Anderson,29,Male,True,,2128626,653
1221745,Grete,Obrien,44,Female,True,,5162854,721
2711177,Leslie,Dennis-Pierce,19,Female,False,,8760098,502
6613714,Robert,Santos,71,Male,True,,7546782,964
8297456,Erik,Davis,59,Male,True,,5354045,122
4995853,Corey,Bengtsson-Vik,13,Male,True,American football,,256
6449401,Katelyn,Zimmerman,56,Female,True,,6497952,368
3601641,Harald,Pettersson,56,Male,True,,2984692,16
2878437,Erik,Martinez,78,Male,True,,3248932,202
3696120,Tonje,Oliver-Åberg,1,Female,True,,,431
1299533,Per,Eliasson-Navarro,25,Male,True,,6388228,815
8689581,Anthony,Persson,75,Male,True,,9293178,53
3077563,Emil,Carroll,76,Male,True,,4083235,110
1910707,Bradley,Adams,60,Male,True,,4004879,298
2430335,Anita,Bradshaw,63,Female,True,,8958644,665
1899163,Kerstin,Johnsen-Mårtensson,13,Female,True,Volleyball,,503
7020136,Doris,Åberg,48,Female,True,,6884920,821
1043770,Rolf,Nelson-Shelton,24,Male,True,,5217753,950
5732794,Anita,Eriksson-Johnson,20,Female,True,,7376381,124
9747908,Peter,Lindström,66,Male,True,,5392835,683
4811121,Lena,Larsson-Page,17,Female,True,Football,,172
2686663,William,Johansson,45,Male,True,,5616653,17
