parent_personal_number,child_personal_number
3002163,5621299
3002163,3093163
8999137,2094451
8999137,1623251
1172646,3052879
6046335,5960778
1373074,4774208
1373074,4910331
1373074,5789403
7092361,4577921
7092361,7294760
7092361,3181399
7092361,5915753
7092361,7923755
1869192,4132270
1869192,9704871
1869192,2608985
3398563,1820277
3927030,4660149
3927030,4258137
3927030,3941627
3927030,3705593
5581063,9025777
5269138,7588125
6114091,5124383
6114091,5295418
6114091,3658866
7047074,9811979
9598101,4325152
5930466,8855289
7201497,1572024
4924264,2277244
6877261,5593261
8847958,5257718
9718607,9728610
9718607,8882691
9718607,7417444
9718607,5553235
2858734,4086824
7360154,6330189
7360154,2354753
7360154,4937351
7360154,9536804
1999806,1089849
1507068,4948073
2101491,8719719
2101491,5735707
6942835,2650684
6942835,6812880
6479238,9695268
1836762,1420726
1836762,6194822
1836762,8060519
7442543,1470689
2702828,1504423
2803764,1387204
2803764,1432076
2803764,2152094
2803764,2257293
9567880,2812566
9567880,9709722
9784565,3926572
9784565,8716471
9784565,7362570
1325508,1121315
3673300,2403048
3673300,5746559
3673300,6092373
3673300,2651403
4130783,8250934
4141642,6484708
4141642,4355507
8524996,3687191
8524996,1117721
8524996,6694013
8524996,8052547
8524996,3840458
4429720,7690242
4429720,5256635
3220929,2654909
7584127,5015598
7584127,2299654
7584127,8128362
1476269,2928160
1476269,6656507
6861659,8081066
5955910,7552445
5955910,5166945
5955910,9631926
5955910,5202532
5955910,8554389
9076658,7682507
9076658,7946142
8018897,6719583
8018897,2437667
9189696,7902010
9189696,9157772
8684058,1913260
7593039,5701930
9431723,5344211
9431723,7800199
5241822,1315035
5241822,2686663
5241822,9140449
5430760,4579171
5430760,4015060
9505871,8272649
9505871,9517957
9505871,5378604
6903251,9952861
6903251,8867264
5008902,9297202
5008902,3236821
8831093,1073554
8831093,6796235
8831093,4520633
8831093,6179052
3980290,5338153
3980290,7177852
3980290,9906900
3438311,2988986
3438311,3132670
3188755,5611896
3188755,1816284
1566102,5756403
1566102,2876245
1566102,9190389
1566102,3272693
6681880,8270651
6681880,2103573
7520032,4253567
7520032,1871381
6375854,6760428
6375854,7416745
6375854,9297348
5383953,2129031
2701878,3868224
2779530,9085961
2779530,5917764
1015750,7951695
1015750,6350330
1015750,3160639
1015750,5423847
1015750,8762259
8254775,4950219
2555588,5613195
7315630,5998203
4316844,4416457
4316844,5199360
3930117,5354836
4294021,4468356
4294021,3325464
4294021,1636975
4294021,3827044
4294021,8748675
4004709,7360154
4253567,9060705
4253567,9945038
9438191,1837936
9438191,3902689
8420936,6658227
1192958,8169904
4529741,9949581
4529741,9472929
4332455,3343223
1177066,2622138
5432315,7091544
5432315,1100678
2699626,8878132
2699626,1139975
2699626,2675200
4012453,5006532
7393789,7136771
9582447,6674189
9582447,9108188
9582447,2119230
3909660,2988625
3909660,8847958
3909660,3350439
4559696,6399819
4820382,1474788
4820382,2726195
4820382,2707195
1286593,1123247
1286593,6821617
4584474,4657512
4584474,9494100
4584474,1648655
4584474,5730722
4584474,7981304
6140654,3170224
6140654,2919620
2719365,8211567
2036324,8309831
5607609,7530709
2674107,2211437
2674107,1448839
5752685,5388763
7114847,1848123
7114847,1164467
7114847,7710773
3067882,6336742
3067882,1089790
3067882,7217087
3067882,8848657
9209056,9315783
9209056,2752688
9209056,4941825
8762259,3586720
8255910,6105817
8471250,5960778
6429814,4132270
6429814,9704871
6429814,2608985
7137247,9240753
5394015,4659607
5394015,4529377
6325356,9332339
5216643,7315630
6665773,4660149
6665773,4258137
6665773,3941627
6665773,3705593
2998255,9863448
4673428,7956815
4673428,1656089
6048778,3295474
6048778,9222531
6048778,2403635
9253054,5842654
9253054,3403351
9253054,5161824
7514890,4165686
3548106,1581821
8898070,6974223
9106380,7588125
9236854,9449549
8758289,7408898
8060519,1585134
4543057,2229727
4543057,3618331
4543057,7935229
2379256,5257718
9169185,9618444
3350439,2387133
3350439,9775862
4070708,7592365
4070708,4655539
5317807,5670197
5317807,6918520
5317807,4847954
5317807,6017674
8099699,4454532
4789621,2102585
4789621,6256418
4789621,7424468
4789621,8999264
4789621,2169580
3377313,1089849
2909793,4948073
1927423,7809586
1927423,3959397
8484790,8719719
8484790,5735707
7195671,3139181
7195671,6140911
7496560,7098948
2361838,2403048
2361838,5746559
2361838,6092373
2361838,2651403
2386619,3503413
2386619,6171874
2386619,9537143
5134674,8250934
9822373,9076206
9822373,9169185
7115592,5678376
7115592,3572963
7115592,7028469
7115592,2465519
2992694,4721146
2992694,7047630
4785705,7690242
4785705,5256635
2400424,5160077
2400424,9200353
2400424,6006048
8687031,5392184
8687031,8552114
9641864,2482325
9641864,8275821
9641864,3047446
9102170,8081066
6053187,3084376
7011498,6020862
3248652,7552445
3248652,5166945
3248652,9631926
3248652,5202532
3248652,8554389
6053082,8157618
6053082,2655235
9578104,9644482
6705478,2272887
6705478,2924983
6705478,7045172
7497607,3398563
6878564,2067410
6878564,1921458
6878564,2856396
6878564,5670574
6878564,3715240
9477546,9695696
2233784,2775365
7489307,7018025
7489307,3713774
7489307,4458386
7489307,7802231
7489307,2085931
7489307,3584898
7489307,9134583
7489307,9882024
1419506,8954921
1419506,1950523
1419506,9174387
1419506,3235338
1003940,1995911
1003940,7302094
1847866,8051698
3113569,9151474
3113569,1834408
3113569,6955124
4946173,5766342
4946173,6846883
6336856,4761863
8000943,5701930
8570614,5753647
8570614,3706423
5638750,9150982
5837224,5338153
5837224,7177852
5837224,9906900
7467288,9045519
7467288,1848188
1105951,2140871
1105951,5232824
5205042,3159304
5205042,7823574
6371814,8637885
6371814,9131791
6371814,2992696
1297755,7341172
1297755,3827465
1297755,7839032
1050665,6760428
1050665,7416745
1050665,9297348
3253888,8972903
3253888,7758142
3253888,5727013
8492651,9211150
8492651,2767528
4510827,4345816
4510827,5590792
7474850,7498204
7474850,7349771
7474850,6817074
2295855,7163175
9571313,7336166
4834120,9803649
4834120,4408976
4063172,9183386
4063172,9658937
4063172,1206209
6364762,5434386
8497168,3343223
7708859,2622138
3563180,9846967
6157884,5006532
7597661,9789051
1002445,5581675
1002445,2065743
1278865,6652983
9627440,8771833
9627440,5218313
9627440,2537627
5421419,9777660
5421419,4472564
5421419,9233303
1085761,4072145
1085761,4081936
1085761,4118980
8698760,9107491
8698760,9091723
4788842,4078925
4788842,3021088
4788842,8905707
2388226,6399819
7080958,2895458
4480652,1123247
4480652,6821617
2684541,8425198
2684541,5621299
2684541,3093163
3348868,3170224
3348868,2919620
7923755,7234056
7923755,4387017
5002475,3052879
5005879,5124383
5005879,5295418
5005879,3658866
2068116,1314566
2068116,4433172
2068116,9330577
2068116,5197768
2068116,5320060
2068116,2194748
2068116,6157884
2068116,6504994
4245955,8211567
1323387,5098757
1323387,6192534
9863448,8760098
1610558,7530709
6458355,8855289
5296931,6105817
3729886,1572024
5988070,7956815
5988070,1656089
3928042,2431427
3928042,9712525
3928042,4345962
3928042,6477936
9286222,1970960
2714244,5842654
2714244,3403351
2714244,5161824
1203806,8768027
1203806,9304364
1203806,3329369
8386115,5790077
4351432,6870991
8436629,5255054
8436629,5798062
8436629,3736246
8309411,3691236
8309411,7158933
8309411,8593890
2169580,3678902
2169580,7692642
1541610,5889231
1541610,3034510
3093163,5254139
3093163,6045710
3093163,4529092
1406603,1765487
9433670,5019198
3470235,1420726
3470235,6194822
3470235,8060519
6904947,3926572
6904947,8716471
6904947,7362570
2334765,9994876
2334765,9262807
2334765,6752203
5161414,2928160
5161414,6656507
7212907,7943901
7212907,1154429
6569738,4682953
9106785,7278007
9195678,9449549
7360605,2144153
7360605,8089059
8915784,1585134
6136107,5344211
6136107,7800199
2257020,3480780
4437087,3587561
4437087,4578312
5950812,9952861
5950812,8867264
6897919,9618444
7047630,2387133
7047630,9775862
3709514,9297202
3709514,3236821
3348064,5409721
8584444,2358403
8584444,9433670
3948697,1515391
3948697,3014128
5206898,7592365
5206898,4655539
4844695,4454532
9132387,3803402
9132387,5941730
9413139,3868224
5508913,7809586
5508913,3959397
6294455,9085961
6294455,5917764
9894580,7951695
9894580,6350330
9894580,3160639
9894580,5423847
9894580,8762259
6027984,8808571
6027984,5125092
8646997,6882349
8646997,9038286
6026285,7867048
6026285,6410287
2437004,5911529
2437004,4631394
7129155,9345811
7129155,3058982
7129155,4576239
3030121,2948040
3030121,6490263
6358013,3139181
6358013,6140911
7526607,7619351
5861264,4619114
5861264,7452093
5857134,9560853
5857134,6499817
8588562,2754806
8588562,5606992
8861903,4950219
7844235,9852623
6547038,9742055
6547038,4559067
6547038,3214670
6547038,4421581
6547038,7384360
1253062,1143464
1942383,7098948
3421847,5613195
1244789,6370996
9294849,6658227
2894021,9917681
2894021,7791887
2894021,8733752
8346932,9780134
8346932,1264472
8346932,3360015
8346932,1707541
4877184,3084376
2576282,8878132
2576282,1139975
2576282,2675200
2857114,6583490
2857114,5134674
6853125,9644482
4385635,6674189
4385635,9108188
4385635,2119230
3542734,2128626
4861936,4735564
9206932,1971286
1753513,6336742
1753513,1089790
1753513,7217087
1753513,8848657
6980964,7299192
4266424,2272887
4266424,2924983
4266424,7045172
5789403,1836788
5789403,3518407
5789403,3369449
8258521,5851440
2382486,8615968
2382486,1690359
2382486,4487582
2231781,9315783
2231781,2752688
2231781,4941825
2986217,1750795
2986217,2719697
2986217,3508629
2257293,9150982
9282733,1361574
9282733,4556592
9282733,3977354
6247850,8870602
6247850,4082136
8953770,2376053
8953770,1354789
5674238,8972903
5674238,7758142
5674238,5727013
4605193,7498204
4605193,7349771
4605193,6817074
8733752,7163175
3463780,7336166
6971500,4659607
6971500,4529377
4700496,6602460
4700496,6154014
4700496,1628632
7089338,8534111
7089338,8358829
4542194,2432090
4542194,9727384
1101581,2960069
1101581,4450768
1101581,6929397
8658713,2664977
8658713,1695651
7844921,1984749
7844921,6452956
7844921,7307235
5820503,9789051
9014300,9332339
6863571,3295474
6863571,9222531
6863571,2403635
2984045,9777660
2984045,4472564
2984045,9233303
6854575,4271953
6854575,4051039
6854575,2687310
9260334,4165686
1537945,4072145
1537945,4081936
1537945,4118980
4705071,9107491
4705071,9091723
4408976,4031187
3832659,6974223
6705376,7234056
6705376,4387017
4654997,5098757
4654997,6192534
1596767,5204319
1887331,7991456
1887331,6640973
1887331,7628664
1887331,8352083
1887331,7456013
9255308,8760098
3899514,2431427
3899514,9712525
3899514,4345962
3899514,6477936
5497708,1848458
7110977,5167474
7110977,8726562
1592991,1970960
3410275,3691236
3410275,7158933
3410275,8593890
6554923,5670197
6554923,6918520
6554923,4847954
6554923,6017674
3977050,5678376
3977050,3572963
3977050,7028469
3977050,2465519
3507520,3678902
3507520,7692642
6709750,4721146
6709750,7047630
8585257,9628429
8585257,5935969
7662902,6984857
7662902,7394135
1977465,5160077
1977465,9200353
1977465,6006048
4132730,4320508
4132730,5268211
4132730,9762782
3385322,5392184
3385322,8552114
7203946,5889231
7203946,3034510
6654001,5254139
6654001,6045710
6654001,4529092
5377320,1765487
3091971,2132888
3091971,7504883
2000967,6020862
9403317,3398563
6283197,2067410
6283197,1921458
6283197,2856396
6283197,5670574
6283197,3715240
3096877,9695696
4044246,2775365
9654571,5019198
9572173,7943901
9572173,1154429
1101109,8841355
3726239,2170204
5099599,4682953
3683441,3321334
3683441,5272119
3683441,7276357
3683441,5748455
9521311,6648447
9521311,7565998
9521311,4153941
4579662,8954921
4579662,1950523
4579662,9174387
4579662,3235338
4420205,3480780
5683734,6578308
5683734,8633425
7023868,7588307
7023868,6137671
7023868,5389555
6586244,1995911
6586244,7302094
2469517,3587561
2469517,4578312
5625879,4761863
3367078,5409721
7583203,6882349
7583203,9038286
2922298,5866428
2922298,9704209
2922298,8025182
3217860,5032284
3217860,8109356
5168033,7098423
5168033,8424912
6382077,5261253
8159832,2140871
8159832,5232824
1439697,2948040
1439697,6490263
9121038,2392081
9121038,7826085
6499817,4500526
6499817,9092091
6499817,8878384
8222743,1386396
8222743,6519767
4785708,7341172
4785708,3827465
4785708,7839032
6086988,4345816
6086988,5590792
3099825,7511834
1633310,9178270
1633310,8582934
9190461,7670303
3810443,9780134
3810443,1264472
3810443,3360015
3810443,1707541
4243438,9398495
4243438,1001492
9369539,8476640
7995168,1971286
8170310,7299192
6425745,4662837
6425745,4403274
6425745,4544209
8960403,3278054
8960403,6966742
8240763,3336515
9034387,5581675
9034387,2065743
6023613,3182997
6023613,7496486
6023613,2104281
5964456,8771833
5964456,5218313
5964456,2537627
9338997,6072250
1482085,5602455
1482085,2983388
4495732,1836788
4495732,3518407
4495732,3369449
9791685,1314566
9791685,4433172
9791685,9330577
9791685,5197768
9791685,5320060
9791685,2194748
9791685,6157884
9791685,6504994
6202819,5851440
1216837,1750795
1216837,2719697
1216837,3508629
7109535,9078004
8074169,3724115
3672190,2376053
3672190,1354789
6361080,8443272
5245228,9370750
5245228,1603412
8978605,3701392
3375864,8768027
3375864,9304364
3375864,3329369
9848132,6561757
9848132,7507751
6839480,8534111
6839480,8358829
8774061,5790077
7825215,4468643
7433511,6388049
7433511,9180060
2464021,2275417
9858019,4974921
7860611,4160160
5238186,6870991
4446500,2432090
4446500,9727384
2887503,2960069
2887503,4450768
2887503,6929397
7211934,9008262
8210506,1984749
8210506,6452956
8210506,7307235
9756392,9758482
2476928,5255054
2476928,5798062
2476928,3736246
7867668,6746008
7867668,9211932
7279219,4952478
2911811,4031187
3808581,7731179
3808581,9875881
3808581,4878790
3808581,8555080
6080475,9994876
6080475,9262807
6080475,6752203
1659226,7278007
5456923,2144153
5456923,8089059
2377709,2358403
2377709,9433670
8428649,6698011
8563848,6984857
8563848,7394135
1380335,1888678
1380335,3182628
6791032,8841355
5995894,3321334
5995894,5272119
5995894,7276357
5995894,5748455
4694808,6648447
4694808,7565998
4694808,4153941
5314179,1516304
5314179,8081729
1100544,6578308
1100544,8633425
7250989,1515391
7250989,3014128
1056134,7588307
1056134,6137671
1056134,5389555
7384360,7898436
7384360,6654128
2690479,1319196
2690479,2573424
2690479,8484805
9134517,3803402
9134517,5941730
3996333,6239966
1305939,1890735
1305939,2291776
2758170,5866428
2758170,9704209
2758170,8025182
6866814,5935601
6376154,1997839
6376154,5195513
6504994,3007516
6504994,4640357
8001366,8808571
8001366,5125092
6686447,7867048
6686447,6410287
4212318,5032284
4212318,8109356
3076515,2599096
3076515,4713024
